Kingdom	Phylum	Class	Order	Family	Genus	Case MRA	Control MRA	MRAR	KW TSS	KW CLR	KW rCLR	t-test TSS	t-test CLR	t-test rCLR	GLM TSS	GLM CLR	GLM rCLR	ANCOM	ANCOM-BC	ALDEx2 t-test	ALDEx2 Wilcoxon	baySeq	DESeq2	edgeR RLE	edgeR TMM	fitFeatureModel	fitZIG	GLM NBZI	limma-voom	LEfSe	N methods detected by
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerosporobacter	5.73600142526982e-06	6.02196300121249e-07	9.52513561460757	0.525742825466531	0.998648223348226	0.014762844747646	0.300882886286714	0.374021480234461	0.0132296522940353	0.497828471876185	0.52388191039586	0.0155659802338185	1	0.730948218558628	0.768475532377955	0.768451599365326	0	1	7.86368240667479e-05	3.14092946914406e-06	0.542597778025524	1.20532311701121e-29	0.234878898608141	0.000278007872160166	1	8
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Sporobacterium	3.53486393884516e-07	0	Inf	0.634526005684682	0.998648223348226	0.000170560645058376	0.485844037895162	0.706818196231234	0.000100731817721145	0.623095268788352	0.722843273756274	0.000673844043703247	1	0.99898497017594	0.789038467013425	0.786382077965513	4.06160182314631e-10	1	0.915812029182098	0.107077278519159	0.64549265795003	0.127418745711636	0.99999587557469	0.00246282110694668	1	5
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Herbinix	4.77187976756812e-05	1.8017742475103e-06	26.4843377252279	0.732243075693217	0.999496976192922	0.00123486901694099	0.575135284946498	0.811914046449584	0.00244841727355453	0.674236477626219	0.832062060807216	0.000983128617056777	1	0.99898497017594	0.803865377163712	0.79312307070205	0	1	3.36830595442766e-24	5.6323382058841e-08	0.457244026144108	0.751967256819312	0.0251479856795857	0.00408599435523535	1	8
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium_10	4.2050337728853e-05	1.12851414322323e-06	37.2616842964413	0.799094640653908	0.998648223348226	0.0576327024598952	0.485844037895162	0.68511249284331	0.0334527604275129	0.623095268788352	0.722696653205811	0.0348539193689049	1	0.99898497017594	0.78907417373996	0.784292375640116	0	1	2.15754579775652e-20	8.42315611176557e-10	0.64549265795003	0.0427594176740198	0.247260457116355	0.00201639263990833	1	7
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnospiraceae_UCG-008	5.20573925869234e-06	1.88036061405412e-05	0.276847920541612	0.145444297315847	0.998648223348226	0.188302754076374	0.145794275801855	0.179632540440005	0.203841981661782	0.0716272676935325	0.126763977220581	0.199995152114851	1	0.118495264527581	0.633728404842109	0.659739608741855	0	1	3.34499257792065e-10	0.00424049451415251	0.164173467796475	1.89835707573628e-08	0.291078559936211	0.340106711618897	1	4
Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenellaceae_R-7_group	0.0032366601089801	0.00327245739498553	0.989061038331537	0.59285925584197	0.998648223348226	0.982621619829368	0.683975022350533	0.844397868631622	0.865327700497008	0.689397101428213	0.837011221926182	0.867761564911868	1	0.99898497017594	0.894682990718659	0.880331338125535	0.152761763217694	0.740359010772611	0.757573417782784	0.692463155861025	0.971261399634434	0.846649896535277	0.99999587557469	0.383195708249611	1	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	0.0220064359084623	0.013118032016389	1.67757144371721	0.0643233700515832	0.998648223348226	0.150161758044715	0.529043889394235	0.71430586941326	0.281264547401143	0.623095268788352	0.730190165173979	0.294059207487495	1	0.971104746713632	0.865455635324398	0.717197203269233	0.00136503768688268	0.00656282231796458	0.0474241118272326	6.28168346443884e-05	0.542597778025524	0.187786360850468	1.24172731405796e-05	0.170961794163123	1	5
Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XIII	Family_XIII_UCG-001	7.99127719345057e-05	0.000106603941341629	0.749623052663811	0.367377545526017	0.184176489779804	0.269140956243577	0.202093349678941	0.122288442319023	0.195839029226502	0.216154629003223	0.126763977220581	0.195348677559	1	0.10575827013598	0.430387092852937	0.243679954775879	0.178546123778863	0.119549069279126	0.00294035653522313	0.0922233362891958	0.0620419890656532	0.00113169059062978	0.389041795333934	0.478617354625638	1	2
Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Kroppenstedtia	1.06693538489215e-06	0	Inf	0.634526005684682	0.998648223348226	0.052522448595114	0.485844037895162	0.691081960524562	0.410210637242732	0.623095268788352	0.722696653205811	0.474559134884881	1	0.99898497017594	0.800875979123286	0.793321948850125	0	1	0.156358376027937	1.69569519564198e-05	0.64549265795003	0.0895441203909967	0.99999587557469	0.00238484921028883	1	3
Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Cohnella	0	8.68470250099978e-07	0	0.525742825466531	0.998648223348226	0.0631246629437924	0.485844037895162	0.921038760291007	0.777894477625268	0.497828471876185	0.912068326742506	0.731749200789161	1	0.829067470884381	0.807584968418499	0.801863288230026	0	1	0.273298173264604	7.26056196726167e-06	0.542597778025524	0.0926390560052022	0.99999587557469	0.0299565727738378	1	3
Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Aneurinibacillus	4.04354411789681e-07	0	Inf	0.634526005684682	0.998648223348226	0.0588077554884585	0.485844037895162	0.697569140427607	0.0648837138979805	0.623095268788352	0.722696653205811	0.106257346087497	1	0.99898497017594	0.791740865854669	0.790520737362945	0	1	0.777842071954124	0.00396454402907715	0.64549265795003	0.127418745711636	1	0.00238484921028883	1	3
Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	0.000137884954693471	0.000225431956146708	0.611647776341602	0.793253476132362	0.998648223348226	0.00491270721805561	0.793663457538937	0.774802366059443	0.0244723484348899	0.784569571986472	0.75531827137366	0.0236308396616226	1	0.905895169421252	0.828486635184085	0.816126666572995	0.00839870195565851	0.898656132436648	6.22293957401558e-06	0.647857383816632	0.677004870170865	0.111699414838103	0.99999587557469	0.433736406161702	1	5
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Virgibacillus	6.43828434523323e-07	3.28149525448055e-07	1.96199715250004	0.943588887084488	0.998648223348226	0.000842633218851877	0.828209599677999	0.798277185875802	0.0177649503868095	0.846741505071537	0.801210870239957	0.0238108909316142	1	0.99898497017594	0.800662872738767	0.802853668401138	0	1	0.985169638468455	0.336417300507577	0.950911491502406	0.196536513472127	0.575320237298501	0.00385545019714762	1	5
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Ornithinibacillus	2.55697894883589e-06	2.15609475100767e-05	0.118593069606095	0.782968603558358	0.998648223348226	0.000708367428393601	0.85207934134321	0.921038760291007	0.0756623603810311	0.826857211033334	0.919061969847517	0.078951981724018	1	0.99898497017594	0.813627583752506	0.802840982684972	0	1	6.55507284401303e-20	0.0121994228510745	0.959044867613227	0.506807124340027	0.0110173761917228	0.00249579771888176	1	6
Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	NA	1.64939320043877e-06	1.10564143549384e-05	0.149179756428182	0.730091467299136	0.998648223348226	0.613353951611886	0.81655135806344	0.903842952679007	0.555866956752695	0.787693953076133	0.892233327457239	0.52228742158707	1	0.907328908515783	0.799727471179094	0.800261047972925	0	1	4.48990871681842e-15	0.0560933253456804	0.912402426524026	0.613654383865855	0.817583294938135	0.0599656489495977	1	2
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	7.81336366467752e-07	0	Inf	0.634526005684682	0.998648223348226	0.000321709412069668	0.485844037895162	0.697569140427607	0.000200937529263246	0.623095268788352	0.722696653205811	0.00113788814412647	1	0.99898497017594	0.791396794229389	0.790618064775452	0	1	0.362293299949959	0.000215248218092181	0.64549265795003	0.147261262329875	0.99999587557469	0.00237715118246112	1	6
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Terribacillus	0	1.6651548317515e-06	0	0.525742825466531	0.998648223348226	0.499121575279527	0.485844037895162	0.886663067740195	0.22387424714718	0.497828471876185	0.869118201924106	0.154521053817403	1	0.813928171375246	0.809595231573104	0.803921167854797	0	1	0.0160527078818833	5.24671799105503e-09	0.542597778025524	0.107543040891352	1	0.0502521204856737	1	3
Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Ammoniphilus	0	1.39001737707057e-07	0	0.525742825466531	0.998648223348226	5.23086504038239e-07	0.485844037895162	0.968316365332575	8.42068613490296e-05	0.497828471876185	0.967081024647616	8.64340264299058e-06	1	0.898221877081566	0.790056491352158	0.789381524594448	5.50198280471002e-09	1	0.897547769635135	0.0468405821969773	0.542597778025524	0.142129823219534	0.99999587557469	0.00615251969868226	1	6
Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	W5053	6.08384640317712e-05	2.15558165928839e-05	2.82236879171887	0.525742825466531	0.998648223348226	0.609509669639554	0.30245437698758	0.370840698624718	0.53495092755417	0.428438361663234	0.494362744946861	0.55253702492384	1	0.59859556130375	0.735125555266124	0.769618719746391	2.0448649467149e-12	0.097485713801308	2.68210780483243e-07	0.0486730690602425	0.502491588035447	2.48445657002077e-13	0.425858636162898	0.00121805603289447	1	5
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	CHKCI002	7.90150649916709e-07	7.0119590326327e-07	1.12686147514476	0.924086172409375	0.998648223348226	0.209342795501619	0.977257164528815	0.886663067740195	0.125410330373007	0.979105308907814	0.883361902950257	0.12207997638241	1	0.99898497017594	0.809632274527556	0.806584193500115	0	1	1	0.626942302569146	0.910280648809131	0.364561736619774	0.99999587557469	0.0028782349601182	1	2
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia	0.000156493021409821	0.000119217858756666	1.31266425216742	0.769492336363896	0.998648223348226	0.000428867446027181	0.733128569007852	0.951378048671004	0.00378186818515485	0.743268707908988	0.950500779635329	0.00550738204285899	1	0.99898497017594	0.892061408640794	0.870156111476668	0.0187486431110965	0.822694968686889	0.947740793929274	0.95964334648903	0.852780240354493	0.751343144722742	0.821354947762098	0.00826727589054808	1	5
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	1.81317198281036e-05	1.94614888992951e-05	0.931671770948641	0.783293443689055	0.998648223348226	8.69522145721263e-05	0.833339833277465	0.951378048671004	0.000551917337940575	0.832889617561736	0.950500779635329	0.000552729304822217	1	0.99898497017594	0.839308913124371	0.820971879824831	4.6516462997854e-15	1	0.492760842125256	0.395959002798753	0.931241136623284	1.1332594912699e-05	0.99999587557469	0.535907045257737	1	5
Bacteria	Firmicutes	Clostridia	Clostridiales	Defluviitaleaceae	Defluviitaleaceae_UCG-011	2.64513697636006e-05	3.68643453378089e-05	0.71753260558981	0.392414231522663	0.935920005137825	0.609366932989038	0.290232970589417	0.280565974890768	0.735789175445882	0.279817301603746	0.272756499666343	0.732217488490137	1	0.217606958668325	0.606937642764145	0.618103987930567	1.84983043252955e-05	0.298535617600807	2.65640018992435e-05	0.0526781092254249	0.327024703694925	0.0694136017971144	0.99999587557469	0.780402582804219	1	2
Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XIII	Anaerovorax	3.79623577155535e-06	2.61199858980389e-06	1.45338354560152	0.763831139293268	0.998648223348226	0.957159579113255	0.664425999863954	0.791754925230957	0.98111126838495	0.681393153863367	0.783358836478773	0.982024688850212	1	0.99898497017594	0.808763145545503	0.807039954269888	0	1	0.552281446937567	0.584732198163006	0.907968850793517	0.000798675821065012	0.986236238314754	0.00199695016754747	1	3
Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XIII	NA	0.000683379472007395	0.000449119628616061	1.52159787385199	0.599494089968919	0.998648223348226	0.42226370991306	0.774966958189671	0.878124560039479	0.347132620548322	0.781518458217184	0.873817686826312	0.355858632249405	1	0.99898497017594	0.93151408960999	0.952594737756309	0.137726258007475	0.102510763281877	0.0142511819212894	0.122970853177302	0.64549265795003	0.399555763741872	0.0333480711931154	0.432200260675011	1	2
Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XIII	Family_XIII_AD3011_group	0.000735053070390819	0.000581293655286379	1.26451246062318	0.732243075693217	0.998648223348226	0.668265400763803	0.903660435612653	0.921038760291007	0.804487864860068	0.903018244875871	0.919061969847517	0.811685821823775	1	0.99898497017594	0.934937494938872	0.938025566523911	0.204650792490195	0.872559757503268	0.790548032261979	0.870316706361815	0.995246696918376	0.996835805033144	0.326127615339295	0.951108466311039	1	0
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Paraeggerthella	2.9570573499368e-07	0	Inf	0.599494089968919	0.998648223348226	1.03530537396539e-06	0.485844037895162	0.68511249284331	8.52146026535856e-06	0.623095268788352	0.722696653205811	8.58637091726644e-05	1	0.99898497017594	0.797920285742133	0.796855023234379	3.98698237929453e-13	1	0.835229321245073	0.0463207899648299	0.636189666041897	0.00474245303436807	0.99999587557469	0.00238484921028883	1	7
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Cryptobacterium	2.13223430957711e-07	0	Inf	0.392414231522663	0.998648223348226	0.0158589755494494	0.19148447456498	0.514428339462841	0.00229398268247714	0.426340911112658	0.591912181393731	0.00876834466543293	1	0.986426005105574	0.787573063278317	0.781228647650704	2.62293971782699e-10	1	0.798267437544343	0.0357444380162245	0.457244026144108	5.4979702287014e-28	0.99999587557469	0.00147567149019381	1	7
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	0.00551366274148172	0.00404255212753344	1.36390640554235	0.424110080515096	0.998648223348226	0.0625164253204399	0.932258486306483	0.960314141280805	0.0861233918462597	0.934248511563933	0.958877414869732	0.0742360604361688	1	0.99898497017594	0.950285112983578	0.868825535267024	0.257037788598206	0.898656132436648	0.715086619895498	0.774466645714692	0.480912366266158	0.0862393603541234	0.0275155132448481	0.743828984637973	1	1
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Gordonibacter	0.000100954059757237	8.70343957100105e-05	1.1599329085205	0.840400674508838	0.998648223348226	0.231178651483844	0.485844037895162	0.697569140427607	0.339318894628573	0.544456346878116	0.722696653205811	0.329838819810668	1	0.781408438812144	0.758249898751454	0.770408178472822	0.19558714434929	0.36785664264538	0.903801747674348	0.86925073697693	0.764052499464724	0.776332989933661	0.294986585930856	0.818613190747518	1	0
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	0.000276040575620844	0.000220552583965784	1.25158622337278	0.847779612019244	0.92873059083853	0.0741923141927173	0.629410757592495	0.691081960524562	0.0927640622054194	0.634022540935824	0.722696653205811	0.107690496423353	1	0.77267831635575	0.83542999698405	0.600282474933069	0.228096125698852	0.932544947983795	0.996124318806426	1	0.502853884030206	0.0948584524919696	0.145958880190578	0.845539446803601	1	0
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Enorma	7.3352102269086e-05	9.59543054542422e-06	7.64448264430046	0.599494089968919	0.998648223348226	0.0150149381883839	0.605598532208247	0.676285004182701	0.0118319373867475	0.631324106187423	0.722696653205811	0.016970346063541	1	0.902596645223816	0.80125543362188	0.776065840070811	6.26028842079383e-17	1	2.24764616869534e-27	0.00363185087944031	0.950911491502406	5.57714592279556e-09	0.259833886047444	0.00238484921028883	1	8
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	NA	2.67573639914463e-06	0	Inf	0.392414231522663	0.998648223348226	0.75894109467256	0.211149144069549	0.277664300414765	0.758331012659871	0.458463527340758	0.424098668137648	0.786015059517284	1	0.711944953905222	0.774839910499791	0.772214848328348	0	1	0.000950370797702596	3.15083270885899e-07	0.457244026144108	1.7604175560621e-29	1	0.000480518929468508	1	5
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Coriobacteriaceae_UCG-003	1.4361581612987e-06	0	Inf	0.634526005684682	0.998648223348226	0.000291139204952385	0.485844037895162	0.68511249284331	0.0118550200218934	0.623095268788352	0.722696653205811	0.0280224874472483	1	0.99898497017594	0.797932213249502	0.796546897588854	0	1	0.0583456855654711	2.91365217718947e-05	0.64549265795003	0.00930077936542706	0.99999587557469	0.0023911143462174	1	7
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	NA	7.93365140223322e-08	1.24272381945099e-06	0.0638408251138062	0.599494089968919	0.998648223348226	0.00842987242944645	0.485844037895162	0.797441721680699	0.120925725080888	0.497828471876185	0.775775982883761	0.122595086516988	1	0.753520647736708	0.797128823114207	0.796736178183623	0	1	0.0943596430106195	1.62788675072204e-05	0.542597778025524	0.18977943040801	0.446423479511892	0.0345570262416088	1	4
Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	0.000112279448585259	8.6020706797828e-06	13.0526070715911	0.283912776162342	0.998648223348226	0.0011680071691423	0.0635310524576332	0.0594397969259985	0.00123427414892537	0.165825005963429	0.153097988936116	0.00183929300507595	1	0.10575827013598	0.585440622619389	0.67707681626185	1.86168402382559e-16	0.0338341550662697	4.52427996164884e-25	0.000214442725679074	0.143657725013729	3.49224628751242e-27	0.0125260633077882	7.22579877310492e-05	1	10
Bacteria	Tenericutes	Mollicutes	Mollicutes_RF39	NA	NA	9.88000887779896e-05	0.0001138689788051	0.867664659986962	0.338716734612061	0.974913129719534	0.06147871560111	0.362163272031423	0.438319054613638	0.138917321476406	0.375000161766912	0.432641151174024	0.136274017599983	1	0.399557034342387	0.621317635679037	0.647034258284346	0.00011947422362133	0.898656132436648	0.165489402352799	1	0.68263529557959	0.343218640458801	0.767674886771072	0.682552047637283	1	1
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	NA	0.000580935051195198	0.000483533964263471	1.20143587447904	0.599494089968919	0.998648223348226	0.502106763525089	0.558138878918795	0.779200210153684	0.566958434617476	0.623095268788352	0.775939692041098	0.574190282745364	1	0.99898497017594	0.854590210844218	0.896034306818504	0.217986981632441	0.865254197627226	0.888803031120795	0.494738550547788	0.929498636640843	0.790717250854165	0.739614521082841	0.264698479246598	1	0
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Fretibacterium	1.96910452971319e-06	9.23387635913426e-08	21.3247876961806	0.525742825466531	0.998648223348226	0.804776460021276	0.309412182652393	0.438319054613638	0.507083441188828	0.497828471876185	0.583695646215954	0.535183378655978	1	0.829067470884381	0.776310012460065	0.783599216776484	0	1	0.121042502206793	0.000150860388198752	0.542597778025524	0.000300847417658124	0.104878748416534	0.000891467414917331	1	4
Bacteria	Firmicutes	Clostridia	NA	NA	NA	0.00154618645330922	0.000628840446913613	2.45878976280548	0.599494089968919	0.998648223348226	0.5651932633652	0.463043671966721	0.68511249284331	0.339318894628573	0.497828471876185	0.722696653205811	0.366314456165192	1	0.835593718290706	0.814267491793757	0.840046416975829	0.0134389689518172	1.98252738129494e-05	0.00466897558541686	0.000670819614961442	0.502491588035447	0.0253019355785698	0.00979229727739709	0.0752309651554186	1	6
Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	0.00320348870423772	0.00181956350980006	1.76058086842472	0.451260093714159	0.998648223348226	0.354225578608847	0.485844037895162	0.664953327521668	0.266214259752516	0.497828471876185	0.718209199477783	0.274292351209688	1	0.808867577373034	0.786954690266573	0.752507857725496	0.0906381800956549	0.0447600232882172	0.121042502206793	0.00417054649592234	0.430631356681355	0.0517809675539091	0.0307727722552561	0.155869546407737	1	3
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	2.42354078755271e-07	0	Inf	0.525742825466531	0.998648223348226	0.0403998116569993	0.362163272031423	0.652270532235326	0.379192504979685	0.513058751845136	0.718209199477783	0.446406124022108	1	0.99898497017594	0.796261744009307	0.795447098293713	8.05064256809095e-07	1	0.897547769635135	0.125451388812397	0.542597778025524	1.27323697734297e-06	0.99999587557469	0.00237715118246112	1	4
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Allofustis	9.55058591029948e-08	1.11577704275345e-07	0.855958273413753	0.801538580986082	0.998648223348226	0.000201710915585141	0.88536156364752	0.86871704555269	0.0103158513868182	0.879801155132964	0.869118201924106	0.00815727396817825	1	0.99898497017594	0.802700529878866	0.793671280228178	7.47445189142383e-05	1	0.996124318806426	1	0.917364779974127	0.537363485369367	0.99999587557469	0.00403836570106157	1	5
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Pseudogracilibacillus	2.35560174809889e-06	0.000347723126365031	0.00677436031570141	0.657403048472979	0.998648223348226	0.927518700699281	0.485844037895162	0.697569140427607	0.660253260215186	0.497828471876185	0.718209199477783	0.638376246358275	1	0.753520647736708	0.801355406309384	0.800140601937538	0	1	5.92919502305208e-105	4.64060487514422e-13	0.327024703694925	0.186749871669298	0.00510051745768589	0.176355627829426	1	4
Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	NA	3.81099816480976e-07	4.7555338562307e-06	0.0801381775427083	0.634526005684682	0.998648223348226	6.3789074800305e-05	0.947638258027631	0.983541742878689	1.28916590950602e-05	0.940444365506236	0.981998660264789	4.61916971127176e-05	1	0.992507981200306	0.794200330495373	0.787583583742735	0	1	1.12066563689258e-25	1.54770650499139e-05	0.819032482350603	0.666552467185606	0.446423479511892	0.00350275085512418	1	7
Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	Tissierella	3.62399163377037e-07	4.17152092651816e-08	8.6874588372141	0.943588887084488	0.998648223348226	0.0963494295025267	0.672585815439604	0.770859873073777	0.357636450581391	0.740506344996413	0.767662050491084	0.335459461650328	1	0.99898497017594	0.800525359046056	0.794890066041132	2.18191939154596e-08	1	0.982673622608298	0.0592267657865782	0.798764814142856	0.164969226180048	0.657583810438502	0.00238484921028883	1	2
Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	Sedimentibacter	3.98044590548448e-06	0.000132464675830374	0.030049112191854	0.672804199267207	0.998648223348226	0.26533960075848	0.807627402800283	0.878065387391171	0.554141760705928	0.781518458217184	0.848908209660607	0.49564855358138	1	0.907328908515783	0.804028595201353	0.795658589065948	0	1	4.34110184785314e-97	6.95413497330403e-07	0.895044239739482	0.399054949031988	0.346966725004492	0.00946973773882135	1	4
Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta	3.24357332995441e-05	0	Inf	0.634526005684682	0.998648223348226	0.556031612889384	0.485844037895162	0.652270532235326	0.379192504979685	0.623095268788352	0.722696653205811	0.461268952468007	1	0.99898497017594	0.787357984915402	0.789831453369794	0	1	1.15311290965132e-28	3.84398743189402e-11	0.64549265795003	0.0287429864325302	1	0.00242005834674747	1	5
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	0.00423502260684381	0.00151289523383952	2.79928346135105	0.634526005684682	0.998648223348226	3.50557886383023e-05	0.300049607974142	0.54280637914396	3.87785248469401e-05	0.394872039906476	0.613383179642396	5.68499117346142e-05	1	0.694738982016729	0.724076351946113	0.816270822386586	0.167396685683571	0.00314386796541574	0.0141283316218335	0.00229241138352416	0.189206426158178	9.27815609933504e-08	0.0167124998797058	0.0019666857281204	1	9
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Synergistes	0.000252438889135376	1.6942332768071e-05	14.8998896781861	0.682417779306313	0.998648223348226	0.102873958508949	0.774966958189671	0.71430586941326	0.205692998571801	0.784569571986472	0.730190165173979	0.245911218107033	1	0.99898497017594	0.815605651919657	0.799410562997654	1.49044202539753e-11	1	1.15043968047477e-23	0.000917665490097589	0.991101123523552	6.84559327364004e-13	0.495691125672969	0.0454978006499	1	5
Bacteria	Firmicutes	Clostridia	Clostridiales	Family_XI	Murdochiella	0.000475964082017379	0.000211096706558919	2.25472054858674	0.116010811633354	0.398398878128697	0.953758390366658	0.037230632836454	0.122288442319023	0.997203445360692	0.0716272676935325	0.177212990586658	0.996957062687074	1	0.155783552289408	0.345284797177462	0.334394129963056	0.0631937926003749	0.101440316102031	0.00865115575215144	0.0904763593332216	0.314271981916906	0.000282892902421318	0.12175200428646	0.000626334322853959	1	4
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	NA	1.20694360091348e-07	0	Inf	0.599494089968919	0.998648223348226	0.432774244934131	0.482224239967038	0.697569140427607	0.957921152779757	0.623095268788352	0.722696653205811	0.967332842351733	1	0.99898497017594	0.808545447505829	0.802046990874754	0.000777177252901181	1	0.964180352986542	0.238964631471666	0.621150757589992	0.0010391999731326	0.99999587557469	0.00238484921028883	1	3
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium	1.68027391621289e-05	9.07489193639613e-06	1.85156355358229	0.712306401570593	0.998648223348226	0.357213203029577	0.898572536604428	0.81012884266177	0.611276192252931	0.896184735364664	0.811828896422505	0.631780565773095	1	0.99898497017594	0.816507245932256	0.803268856209007	0	1	0.125663801440838	0.0904763593332216	0.937902510745041	3.57980550520737e-09	0.99999587557469	0.0817353979976174	1	2
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	0.00273601218947294	0.0019685449758135	1.38986521674075	0.673731401189857	0.998648223348226	0.529838846826899	0.872137883967314	0.930209772033053	0.65922122181513	0.873335375522018	0.931266408163406	0.651687855047566	1	0.99898497017594	0.943476361018957	0.967270224813909	0.13263601953264	0.709120873183835	0.449848483462119	0.0622311454621055	0.776683916262298	0.736741045478052	0.323373905195506	0.668875307961693	1	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paraclostridium	4.12461728707348e-07	7.60731762306738e-07	0.542190755196885	0.599494089968919	0.999496976192922	0.84982438477876	0.50179124096402	0.886663067740195	0.43014625494628	0.586093134525043	0.870302049104206	0.393223708022246	1	0.829067470884381	0.803314435917219	0.798184716394675	0	1	0.190695771782423	8.8647639640987e-05	0.605766013154695	0.533556064802883	0.842397704993131	0.069656397237555	1	2
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	7.63359262757615e-06	2.39862453274794e-07	31.8248751455521	0.381264363608809	0.998648223348226	0.0523076499056596	0.126208662062188	0.21818488382772	0.0637685471904432	0.33435023584032	0.395016581274174	0.0634564597731593	1	0.464921365830423	0.753739334042342	0.775350228731962	0	1	2.88392584225121e-07	2.84940352241286e-07	0.385759239257493	5.26059504240358e-08	0.0342504647136329	0.000189462169179482	1	6
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Peptoclostridium	4.62558889739248e-05	0.000195367118855161	0.236763940856483	0.634526005684682	0.998648223348226	0.238470441654095	0.525717033747249	0.697569140427607	0.22387424714718	0.623095268788352	0.722696653205811	0.211025956118481	1	0.770526109368954	0.805244337096574	0.804792638700323	8.88203023362996e-06	1	1.08946751615844e-08	0.109213576049588	0.64549265795003	0.0420088150574921	0.534539681066038	0.570241746754805	1	3
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	0.000653266150868592	0.000704394399636278	0.927415310521937	0.801538580986082	0.998648223348226	0.22851432978528	0.485844037895162	0.756309268752979	0.462740150659898	0.623095268788352	0.744035930141779	0.457187543623579	1	0.907328908515783	0.856644058818729	0.85744931511566	0.147794319090554	0.490347530960611	0.106996407416044	0.850501577805592	0.786906832597926	0.471057436590036	0.99999587557469	0.745185268741591	1	0
